"","Palabra","Puntuacion","Word","id","screenName","Fecha","Hora","favoriteCount","retweetCount","Tipo"
"9077","línea",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9078","part",NA,NA,1305912900293398528,"ClaudiaPavlovic",2020-09-15,"16:54:32",35,23,NA
"9079","vivan",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9080","todo",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9081","lo",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9082","y",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9083","heroína",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9084","que",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9085","han",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9086","actuado",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9087","con",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9088","entrega",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9089","responsabilidad",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9090","y",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9091","determinación",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9092","d",NA,NA,1305721098655465472,"ClaudiaPavlovic",2020-09-15,"04:12:23",113,65,NA
"9093","transmisión",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9094","en",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9095","vivo",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9096","en",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9097","este",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9098","momento",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9099","con",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9100","información",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9101","reciente",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9102","sobre",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9103","anticipasonora",NA,NA,1305703203288293376,"ClaudiaPavlovic",2020-09-15,"03:01:17",26,19,NA
"9104","en",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9105","uno",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9106","minuto",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9107","transmisión",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9108","en",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9109","vivo",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9110","con",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9111","información",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9112","sobre",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9113","el",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9114","anticipasonora",NA,NA,1305698463997407232,"ClaudiaPavlovic",2020-09-15,"02:42:27",58,52,NA
"9115","hoy",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9116","celebramo",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9117","a",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9118","todo",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9119","lo",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9120","profesionale",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9121","de",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9122","la",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9123","locución",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9124","por",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9125","alegrar",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9126","nuestro",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9127","día",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9128","y",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9129","siempre",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9130","mantenerno",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9131","in",NA,NA,1305696487549161472,"ClaudiaPavlovic",2020-09-15,"02:34:35",40,26,NA
"9132","mira",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9133","este",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9134","video",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9135","y",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9136","entérate",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9137","qué",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9138","artículo",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9139","de",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9140","uso",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9141","cotidiano",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9142","por",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9143","salud",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9144","se",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9145","prestan",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9146","durante",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9147","la",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9148","pandemia",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9149","por",NA,NA,1305685361834762240,"ClaudiaPavlovic",2020-09-15,"01:50:23",40,34,NA
"9150","te",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9151","invito",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9152","a",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9153","el",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9154","desde",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9155","casa",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9156","a",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9157","partir",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9158","de",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9159","la",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9160","pm",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9161","por",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9162","telemaxson",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9163","mi",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9164","rede",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9165","sociale",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9166","y",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9167","la",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9168","cuenta",NA,NA,1305676568782606336,"ClaudiaPavlovic",2020-09-15,"01:15:26",235,166,NA
"9169","vender",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9170","y",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9171","comprar",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9172","en",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9173","línea",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9174","e",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9175","tendencia",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9176","anímate",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9177","y",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9178","comparte",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9179","tu",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9180","producto",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9181","o",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9182","servicio",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9183","en",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9184","rede",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9185","sociale",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9186","para",NA,NA,1305637738834808832,"ClaudiaPavlovic",2020-09-14,"22:41:09",32,25,NA
"9187","la",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9188","contra",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9189","la",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9190","adiccione",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9191","requiere",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9192","del",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9193","esfuerzo",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9194","de",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9195","todo",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9196","con",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9197","el",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9198","programa",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9199","advertenciasonora",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9200","trabajaremo",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9201","junt",NA,NA,1305611801120460800,"ClaudiaPavlovic",2020-09-14,"20:58:05",166,139,NA
"9202","te",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9203","invito",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9204","a",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9205","participar",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9206","en",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9207","el",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9208","tercer",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9209","módulo",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9210","del",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9211","seminario",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9212","de",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9213","comercio",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9214","electrónico",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9215","método",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9216","de",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9217","pago",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9218","en",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9219","línea",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9220","una",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9221","g",NA,NA,1305588142922178560,"ClaudiaPavlovic",2020-09-14,"19:24:04",57,40,NA
"9222","ya",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9223","estamo",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9224","en",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9225","vivo",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9226","con",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9227","la",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9228","presentación",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9229","del",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9230","programa",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9231","de",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9232","a",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9233","la",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9234","adiccione",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9235","sonora",NA,NA,1305558223102136320,"ClaudiaPavlovic",2020-09-14,"17:25:11",48,33,NA
"9236","te",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9237","invito",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9238","a",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9239","participar",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9240","con",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9241","nosotro",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9242","en",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9243","el",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9244","facebook",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9245","live",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9246","del",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9247","evento",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9248","programa",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9249","de",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9250","a",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9251","la",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9252","adiccione",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9253","advertenc",NA,NA,1305547856770732032,"ClaudiaPavlovic",2020-09-14,"16:43:59",78,72,NA
"9254","desde",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9255","que",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9256","inició",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9257","mi",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9258","mandato",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9259","me",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9260","comprometí",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9261","a",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9262","estar",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9263","cerca",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9264","y",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9265","escuchar",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9266","a",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9267","la",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9268","y",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9269","lo",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9270","sonorense",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9271","sin",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9272","la",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9273","distanci",NA,NA,1305364140433616896,"ClaudiaPavlovic",2020-09-14,"04:33:58",152,100,NA
"9274","te",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9275","invito",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9276","a",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9277","ser",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9278","parte",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9279","de",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9280","la",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9281","presentación",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9282","del",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9283","programa",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9284","de",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9285","a",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9286","la",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9287","adiccione",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9288","sonora",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9289","este",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9290","lune",NA,NA,1305349737197916160,"ClaudiaPavlovic",2020-09-14,"03:36:44",49,42,NA
"9291","transmisión",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9292","en",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9293","vivo",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9294","en",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9295","este",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9296","momento",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9297","con",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9298","información",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9299","reciente",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9300","sobre",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9301","el",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9302","anticipasonora",NA,NA,1305340921601388544,"ClaudiaPavlovic",2020-09-14,"03:01:42",21,21,NA
"9303","en",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9304","uno",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9305","minuto",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9306","transmisión",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9307","en",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9308","vivo",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9309","con",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9310","información",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9311","sobre",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9312","el",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9313","anticipasonora",NA,NA,1305335498534125568,"ClaudiaPavlovic",2020-09-14,"02:40:09",27,13,NA
"9314","si",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9315","tu",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9316","hija",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9317","o",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9318","hijo",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9319","presenta",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9320","de",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9321","sordera",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
"9322","o",NA,NA,1305265092460777472,"ClaudiaPavlovic",2020-09-13,"22:00:23",52,35,NA
